ensemble,n,k,param_label,param_value,distance_label,d_mean,d_n,d_stdv
gnp,500,110.0,p,0.22,LaplacianSpectralEUL,0.0426214,1000,0.00600444
gnp,500,110.0,p,0.22,LaplacianSpectralGJS,0.0203902,1000,0.00368979
gnp,500,110.0,p,0.22,NetLSD,0.07461957,1000,0.05126772
gnp,500,110.0,p,0.22,NetSimile,9.3172496,1000,1.61723972
gnp,500,110.0,p,0.22,NonBacktrackingSpectral,0.63005738,1000,0.17694357
gnp,500,110.0,p,0.22,PolynomialDissimilarity,0.00195361,1000,5.92e-06
gnp,500,110.0,p,0.22,PortraitDivergence,0.05503117,1000,0.01078824
gnp,500,110.0,p,0.22,QuantumJSD,0.32507698,1000,0.00724423
gnp,500,110.0,p,0.22,ResistancePerturbation,1.04903929,1000,0.04924295
gnp,500,120.0,p,0.24,CommunicabilityJSD,2.038e-05,1000,1.787e-05
gnp,500,120.0,p,0.24,DMeasure,0.00178859,1000,0.00089988
gnp,500,120.0,p,0.24,DegreeDivergence,0.05506517,1000,0.01107251
gnp,500,120.0,p,0.24,DeltaCon,9.39096492,1000,0.46385893
gnp,500,120.0,p,0.24,DistributionalNBD,0.32563468,1000,0.06810797
gnp,500,120.0,p,0.24,Frobenius,180.90147041,1000,0.53204259
gnp,500,120.0,p,0.24,GraphDiffusion,1.19961581,1000,0.44000035
gnp,500,120.0,p,0.24,Hamming,0.36376444,1000,0.00218935
gnp,500,120.0,p,0.24,HammingIpsenMikhailov,0.25831823,1000,0.00145809
gnp,500,120.0,p,0.24,IpsenMikhailov,0.04034531,1000,0.01390363
gnp,500,120.0,p,0.24,Jaccard,0.86359101,1000,0.0023273
gnp,500,120.0,p,0.24,LaplacianSpectralEUL,0.04080698,1000,0.00644143
gnp,500,120.0,p,0.24,LaplacianSpectralGJS,0.01936351,1000,0.00379215
gnp,500,120.0,p,0.24,NetLSD,0.06332564,1000,0.04487769
gnp,500,120.0,p,0.24,NetSimile,9.24665603,1000,1.61464449
gnp,500,120.0,p,0.24,NonBacktrackingSpectral,0.6385394,1000,0.18269364
gnp,500,120.0,p,0.24,PolynomialDissimilarity,0.00201461,1000,5.8e-06
gnp,500,120.0,p,0.24,PortraitDivergence,0.0564393,1000,0.01049927
gnp,500,120.0,p,0.24,QuantumJSD,0.27485389,1000,0.00650847
gnp,500,120.0,p,0.24,ResistancePerturbation,0.9071392,1000,0.03840416
gnp,500,130.0,p,0.26,CommunicabilityJSD,1.734e-05,1000,1.561e-05
gnp,500,130.0,p,0.26,DMeasure,0.00182926,1000,0.00090012
gnp,500,130.0,p,0.26,DegreeDivergence,0.05633977,1000,0.01114267
gnp,500,130.0,p,0.26,DeltaCon,8.99170948,1000,0.51415595
gnp,500,130.0,p,0.26,DistributionalNBD,0.32423775,1000,0.06916121
gnp,500,130.0,p,0.26,Frobenius,185.79357971,1000,0.52232669
gnp,500,130.0,p,0.26,GraphDiffusion,1.17321431,1000,0.52439467
gnp,500,130.0,p,0.26,Hamming,0.38354889,1000,0.0022728
gnp,500,130.0,p,0.26,HammingIpsenMikhailov,0.2725668,1000,0.00156694
gnp,500,130.0,p,0.26,IpsenMikhailov,0.04065928,1000,0.01404986
gnp,500,130.0,p,0.26,Jaccard,0.85083456,1000,0.00225436
gnp,500,130.0,p,0.26,LaplacianSpectralEUL,0.03961223,1000,0.00614196
gnp,500,130.0,p,0.26,LaplacianSpectralGJS,0.01839627,1000,0.00339785
gnp,500,130.0,p,0.26,NetLSD,0.05579557,1000,0.04011407
gnp,500,130.0,p,0.26,NetSimile,9.19455732,1000,1.62887609
gnp,500,130.0,p,0.26,NonBacktrackingSpectral,0.65321421,1000,0.18121683
gnp,500,130.0,p,0.26,PolynomialDissimilarity,0.00207005,1000,5.87e-06
gnp,500,130.0,p,0.26,PortraitDivergence,0.05722538,1000,0.010971
gnp,500,130.0,p,0.26,QuantumJSD,0.22470382,1000,0.00612773
gnp,500,130.0,p,0.26,ResistancePerturbation,0.78969872,1000,0.03314806
gnp,500,140.0,p,0.28,CommunicabilityJSD,1.558e-05,1000,1.284e-05
gnp,500,140.0,p,0.28,DMeasure,0.00185941,1000,0.0009294
gnp,500,140.0,p,0.28,DegreeDivergence,0.05718136,1000,0.01057414
gnp,500,140.0,p,0.28,DeltaCon,8.58988831,1000,0.50928458
gnp,500,140.0,p,0.28,DistributionalNBD,0.32029105,1000,0.06943187
gnp,500,140.0,p,0.28,Frobenius,190.15244879,1000,0.51688794
gnp,500,140.0,p,0.28,GraphDiffusion,1.11581348,1000,0.58128007
gnp,500,140.0,p,0.28,Hamming,0.40198893,1000,0.00226089
gnp,500,140.0,p,0.28,HammingIpsenMikhailov,0.28538372,1000,0.00160811
gnp,500,140.0,p,0.28,IpsenMikhailov,0.04047236,1000,0.01417172
gnp,500,140.0,p,0.28,Jaccard,0.83700826,1000,0.00242467
gnp,500,140.0,p,0.28,LaplacianSpectralEUL,0.03908863,1000,0.00626895
gnp,500,140.0,p,0.28,LaplacianSpectralGJS,0.01781158,1000,0.00367823
gnp,500,140.0,p,0.28,NetLSD,0.05002899,1000,0.03665077
gnp,500,140.0,p,0.28,NetSimile,9.24356218,1000,1.60420751
gnp,500,140.0,p,0.28,NonBacktrackingSpectral,0.65979504,1000,0.18660426
gnp,500,140.0,p,0.28,PolynomialDissimilarity,0.00211943,1000,5.75e-06
gnp,500,140.0,p,0.28,PortraitDivergence,0.05925506,1000,0.01128676
gnp,500,140.0,p,0.28,QuantumJSD,0.17862138,1000,0.00489023
gnp,500,140.0,p,0.28,ResistancePerturbation,0.69500887,1000,0.02767739
gnp,500,150.0,p,0.3,CommunicabilityJSD,1.388e-05,1000,1.296e-05
gnp,500,150.0,p,0.3,DMeasure,0.00182944,1000,0.00093752
gnp,500,150.0,p,0.3,DegreeDivergence,0.05850711,1000,0.01154272
gnp,500,150.0,p,0.3,DeltaCon,8.28011352,1000,0.65617601
gnp,500,150.0,p,0.3,DistributionalNBD,0.31927998,1000,0.07106614
gnp,500,150.0,p,0.3,Frobenius,194.09942823,1000,0.52929157
gnp,500,150.0,p,0.3,GraphDiffusion,1.11072679,1000,0.7036387
gnp,500,150.0,p,0.3,Hamming,0.41864871,1000,0.00222369
