ensemble,n,k,param_label,param_value,distance_label,d_mean,d_n,d_stdv
ws,500,8,p,6.87e-05,NetSimile,6.766139291311787,1000,9.283731607168932
ws,500,8,p,6.87e-05,NonBacktrackingSpectral,0.20248049255177547,1000,0.18923046608004404
ws,500,8,p,6.87e-05,PolynomialDissimilarity,3.298894810191188e-06,1000,4.354236936991299e-06
ws,500,8,p,6.87e-05,PortraitDivergence,0.08419335445103228,1000,0.1299605364558282
ws,500,8,p,6.87e-05,QuantumJSD,0.001405593615922003,1000,0.001861381562213676
ws,500,8,p,6.87e-05,ResistancePerturbation,293.5977366950911,1000,441.846259045484
ws,500,8,p,8.13e-05,CommunicabilityJSD,4.8210177658599204e-05,1000,7.393304164765664e-05
ws,500,8,p,8.13e-05,DMeasure,0.05953286597196713,1000,0.08390719274539463
ws,500,8,p,8.13e-05,DegreeDivergence,0.00046372821618982033,1000,0.0006934481232373035
ws,500,8,p,8.13e-05,DeltaCon,3.527077082076703,1000,4.795506639586797
ws,500,8,p,8.13e-05,DistributionalNBD,0.8980468871183767,1000,1.270489149834735
ws,500,8,p,8.13e-05,Frobenius,0.8844115485354447,1000,1.1255144806887574
ws,500,8,p,8.13e-05,GraphDiffusion,1.2553824771789281,1000,1.6161510819221792
ws,500,8,p,8.13e-05,Hamming,3.2016765142474682e-06,1000,4.471362428749448e-06
ws,500,8,p,8.13e-05,HammingIpsenMikhailov,5.507141944827797e-05,1000,7.818689331126066e-05
ws,500,8,p,8.13e-05,IpsenMikhailov,0.0006404638816536623,1000,0.0008868206779976495
ws,500,8,p,8.13e-05,Jaccard,0.00031961687753911326,1000,0.0004463098129348553
ws,500,8,p,8.13e-05,LaplacianSpectralEUL,0.002546057994172797,1000,0.0034073120518931434
ws,500,8,p,8.13e-05,LaplacianSpectralGJS,0.0036556823308229835,1000,0.005942424534646864
ws,500,8,p,8.13e-05,NetLSD,0.42333403285993043,1000,0.6225062937437749
ws,500,8,p,8.13e-05,NetSimile,6.649156113583264,1000,9.237989060894913
ws,500,8,p,8.13e-05,NonBacktrackingSpectral,0.19601375384250602,1000,0.20426451669898232
ws,500,8,p,8.13e-05,PolynomialDissimilarity,3.404193607293565e-06,1000,4.337605041910378e-06
ws,500,8,p,8.13e-05,PortraitDivergence,0.08548625832819927,1000,0.12904497608038898
ws,500,8,p,8.13e-05,QuantumJSD,0.0015261084183762904,1000,0.0019594918757154466
ws,500,8,p,8.13e-05,ResistancePerturbation,306.5131848900255,1000,444.46824735547557
ws,500,8,p,9.620000000000001e-05,CommunicabilityJSD,6.089740525824093e-05,1000,8.058916663293556e-05
ws,500,8,p,9.620000000000001e-05,DMeasure,0.07292515444870996,1000,0.08816244380124312
ws,500,8,p,9.620000000000001e-05,DegreeDivergence,0.0005769324250022881,1000,0.0007452584654369697
ws,500,8,p,9.620000000000001e-05,DeltaCon,4.246935164242531,1000,4.96246160540334
ws,500,8,p,9.620000000000001e-05,DistributionalNBD,1.0987514918133559,1000,1.3423562854013766
ws,500,8,p,9.620000000000001e-05,Frobenius,1.0541225734313409,1000,1.1621519651260728
ws,500,8,p,9.620000000000001e-05,GraphDiffusion,1.5297737714192372,1000,1.692762722504861
ws,500,8,p,9.620000000000001e-05,Hamming,3.847221478209639e-06,1000,4.751278539188605e-06
ws,500,8,p,9.620000000000001e-05,HammingIpsenMikhailov,6.854335708991106e-05,1000,8.328114203644598e-05
ws,500,8,p,9.620000000000001e-05,IpsenMikhailov,0.0007968434480426745,1000,0.0009503688741493925
ws,500,8,p,9.620000000000001e-05,Jaccard,0.00038405516027145464,1000,0.0004742289249984802
ws,500,8,p,9.620000000000001e-05,LaplacianSpectralEUL,0.0031777182362221854,1000,0.0036774552878235467
ws,500,8,p,9.620000000000001e-05,LaplacianSpectralGJS,0.00426094973680554,1000,0.005930222875834863
ws,500,8,p,9.620000000000001e-05,NetLSD,0.5331953303372133,1000,0.6682468981954668
ws,500,8,p,9.620000000000001e-05,NetSimile,7.994062698370903,1000,9.546245827534108
ws,500,8,p,9.620000000000001e-05,NonBacktrackingSpectral,0.23104263746989623,1000,0.21209056606668533
ws,500,8,p,9.620000000000001e-05,PolynomialDissimilarity,4.0769217356673074e-06,1000,4.437260341413452e-06
ws,500,8,p,9.620000000000001e-05,PortraitDivergence,0.1031124243036548,1000,0.13826546071973692
ws,500,8,p,9.620000000000001e-05,QuantumJSD,0.0018491734043739572,1000,0.0020479390568545505
ws,500,8,p,9.620000000000001e-05,ResistancePerturbation,363.83121004854445,1000,470.34567477197317
ws,500,8,p,0.00011379999999999999,CommunicabilityJSD,6.712114741747844e-05,1000,8.497482367106143e-05
ws,500,8,p,0.00011379999999999999,DMeasure,0.07793581777385056,1000,0.08876520179423003
ws,500,8,p,0.00011379999999999999,DegreeDivergence,0.0006280993396982142,1000,0.0007707781256495029
ws,500,8,p,0.00011379999999999999,DeltaCon,4.555388561850786,1000,4.994571921313454
ws,500,8,p,0.00011379999999999999,DistributionalNBD,1.176006888254428,1000,1.3554061192100177
ws,500,8,p,0.00011379999999999999,Frobenius,1.1204283145213216,1000,1.1590309955237459
ws,500,8,p,0.00011379999999999999,GraphDiffusion,1.6273957225621702,1000,1.6927556673807542
ws,500,8,p,0.00011379999999999999,Hamming,4.061449360720519e-06,1000,4.675810411031491e-06
ws,500,8,p,0.00011379999999999999,HammingIpsenMikhailov,7.440307428088686e-05,1000,8.746385015035777e-05
ws,500,8,p,0.00011379999999999999,IpsenMikhailov,0.0008616851288734181,1000,0.001004012463018145
ws,500,8,p,0.00011379999999999999,Jaccard,0.0004054462606320318,1000,0.00046670963409960187
ws,500,8,p,0.00011379999999999999,LaplacianSpectralEUL,0.003455770238868157,1000,0.0038733132491007845
ws,500,8,p,0.00011379999999999999,LaplacianSpectralGJS,0.004824357262600868,1000,0.006562557452903837
ws,500,8,p,0.00011379999999999999,NetLSD,0.5814106107333558,1000,0.6966202706954644
ws,500,8,p,0.00011379999999999999,NetSimile,8.579191603078044,1000,9.63077026121486
ws,500,8,p,0.00011379999999999999,NonBacktrackingSpectral,0.24882605702295613,1000,0.205508953573992
ws,500,8,p,0.00011379999999999999,PolynomialDissimilarity,4.379504181268847e-06,1000,4.4548243878764374e-06
ws,500,8,p,0.00011379999999999999,PortraitDivergence,0.10906318747734235,1000,0.13758978503298053
ws,500,8,p,0.00011379999999999999,QuantumJSD,0.0020021009487432772,1000,0.0020709315014836166
ws,500,8,p,0.00011379999999999999,ResistancePerturbation,402.0133980983952,1000,482.7164568883177
ws,500,8,p,0.0001347,CommunicabilityJSD,7.614819998481326e-05,1000,9.525034059079373e-05
ws,500,8,p,0.0001347,DMeasure,0.08868288863942526,1000,0.09315770745479535
ws,500,8,p,0.0001347,DegreeDivergence,0.0007137032918700153,1000,0.0008967713633786457
ws,500,8,p,0.0001347,DeltaCon,4.771845729603227,1000,4.916588070601269
ws,500,8,p,0.0001347,DistributionalNBD,1.2164582071158834,1000,1.3618065714035974
ws,500,8,p,0.0001347,Frobenius,1.3436061129208186,1000,1.244204805825043
ws,500,8,p,0.0001347,GraphDiffusion,1.800013274843617,1000,1.6766272375170426
ws,500,8,p,0.0001347,Hamming,5.241385391230246e-06,1000,5.5801197826736895e-06
ws,500,8,p,0.0001347,HammingIpsenMikhailov,8.553037734710151e-05,1000,9.412025572204712e-05
ws,500,8,p,0.0001347,IpsenMikhailov,0.000992620548212883,1000,0.0010581430633409897
ws,500,8,p,0.0001347,Jaccard,0.0005231915441843531,1000,0.000556900758954369
ws,500,8,p,0.0001347,LaplacianSpectralEUL,0.004033895077485455,1000,0.0040395782831522285
ws,500,8,p,0.0001347,LaplacianSpectralGJS,0.005464523204227678,1000,0.006557964037407514
ws,500,8,p,0.0001347,NetLSD,0.6551190494807103,1000,0.7558755350215007
ws,500,8,p,0.0001347,NetSimile,8.871219433947203,1000,9.545116973514634
ws,500,8,p,0.0001347,NonBacktrackingSpectral,0.2677318240659953,1000,0.21137831647418012
ws,500,8,p,0.0001347,PolynomialDissimilarity,4.830088818422669e-06,1000,4.35369599161114e-06
ws,500,8,p,0.0001347,PortraitDivergence,0.13048471082374952,1000,0.14954232193186115
ws,500,8,p,0.0001347,QuantumJSD,0.0023934771309237356,1000,0.0022190721961130046
ws,500,8,p,0.0001347,ResistancePerturbation,484.31852909809083,1000,511.0823068544699
ws,500,8,p,0.00015930000000000002,CommunicabilityJSD,9.330268512316534e-05,1000,0.00010431964982061411
ws,500,8,p,0.00015930000000000002,DMeasure,0.10206727276599217,1000,0.09159998838733267
ws,500,8,p,0.00015930000000000002,DegreeDivergence,0.0008338368489489293,1000,0.0009072509213502836
ws,500,8,p,0.00015930000000000002,DeltaCon,5.5358058543269495,1000,4.85569270247053
ws,500,8,p,0.00015930000000000002,DistributionalNBD,1.3957910820147104,1000,1.3575478934338367
ws,500,8,p,0.00015930000000000002,Frobenius,1.6144831853602766,1000,1.2489607677748642
ws,500,8,p,0.00015930000000000002,GraphDiffusion,2.0674195954132277,1000,1.5979092720658274
ws,500,8,p,0.00015930000000000002,Hamming,6.513492059627083e-06,1000,6.178900700414206e-06
ws,500,8,p,0.00015930000000000002,HammingIpsenMikhailov,0.00010209677386748346,1000,9.640698570260927e-05
ws,500,8,p,0.00015930000000000002,IpsenMikhailov,0.0011876843989542811,1000,0.001071819793273749
ws,500,8,p,0.00015930000000000002,Jaccard,0.000650133678955139,1000,0.0006165542569849796
ws,500,8,p,0.00015930000000000002,LaplacianSpectralEUL,0.00482899443483607,1000,0.004101489584272988
ws,500,8,p,0.00015930000000000002,LaplacianSpectralGJS,0.006383785464936465,1000,0.006606749242706597
ws,500,8,p,0.00015930000000000002,NetLSD,0.7870512855405194,1000,0.7938508354458048
ws,500,8,p,0.00015930000000000002,NetSimile,10.275630020634484,1000,9.485334925160023
ws,500,8,p,0.00015930000000000002,NonBacktrackingSpectral,0.3040008333640074,1000,0.2144512543715736
ws,500,8,p,0.00015930000000000002,PolynomialDissimilarity,5.705290658371967e-06,1000,4.228579526529639e-06
ws,500,8,p,0.00015930000000000002,PortraitDivergence,0.1463862905627427,1000,0.14987757652939707
ws,500,8,p,0.00015930000000000002,QuantumJSD,0.002851615239167566,1000,0.002208204464427251
ws,500,8,p,0.00015930000000000002,ResistancePerturbation,533.0396156278579,1000,505.2660896429005
ws,500,8,p,0.0001885,CommunicabilityJSD,9.621153838416274e-05,1000,0.00010728968719978585
ws,500,8,p,0.0001885,DMeasure,0.10670804310707545,1000,0.09038231435932526
ws,500,8,p,0.0001885,DegreeDivergence,0.0008176713361634916,1000,0.0009031622508772518
ws,500,8,p,0.0001885,DeltaCon,5.518522089426423,1000,4.781285001661883
ws,500,8,p,0.0001885,DistributionalNBD,1.3815029898851716,1000,1.3703561963765603
ws,500,8,p,0.0001885,Frobenius,1.716171928031495,1000,1.2672180815503375
ws,500,8,p,0.0001885,GraphDiffusion,2.0932058552588284,1000,1.5638667115225469
ws,500,8,p,0.0001885,Hamming,7.115058206319565e-06,1000,6.548096987611911e-06
ws,500,8,p,0.0001885,HammingIpsenMikhailov,0.00010507424996815256,1000,9.842700432094e-05
ws,500,8,p,0.0001885,IpsenMikhailov,0.0012241789634416503,1000,0.0010955178581767348
ws,500,8,p,0.0001885,Jaccard,0.0007101508903853836,1000,0.0006533532352924475
ws,500,8,p,0.0001885,LaplacianSpectralEUL,0.005014609830652552,1000,0.004158441028519457
ws,500,8,p,0.0001885,LaplacianSpectralGJS,0.006727945308766904,1000,0.0068497950036953414
ws,500,8,p,0.0001885,NetLSD,0.8144183862563794,1000,0.8093538197224376
ws,500,8,p,0.0001885,NetSimile,10.110041377573106,1000,9.434636404653384
ws,500,8,p,0.0001885,NonBacktrackingSpectral,0.291042109313542,1000,0.2128765524777027
ws,500,8,p,0.0001885,PolynomialDissimilarity,5.8466067918627164e-06,1000,4.0850536551493e-06
ws,500,8,p,0.0001885,PortraitDivergence,0.15437806342673566,1000,0.15199987632880316
ws,500,8,p,0.0001885,QuantumJSD,0.003058102861127611,1000,0.0022586598455107826
ws,500,8,p,0.0001885,ResistancePerturbation,582.5302625089123,1000,514.004224678709
ws,500,8,p,0.000223,CommunicabilityJSD,0.00011645122687989389,1000,0.00012286117970667165
ws,500,8,p,0.000223,DMeasure,0.11956084549553224,1000,0.0913501904976869
ws,500,8,p,0.000223,DegreeDivergence,0.000935626607713481,1000,0.0009849476584290176
ws,500,8,p,0.000223,DeltaCon,5.8887405565505455,1000,4.668840042814862
ws,500,8,p,0.000223,DistributionalNBD,1.457464652291954,1000,1.3480463354483196
ws,500,8,p,0.000223,Frobenius,1.9543458093399853,1000,1.2763332833517311
ws,500,8,p,0.000223,GraphDiffusion,2.2385276050474037,1000,1.4929005308059837
ws,500,8,p,0.000223,Hamming,8.518949468085135e-06,1000,7.177071364181301e-06
ws,500,8,p,0.000223,HammingIpsenMikhailov,0.0001272704186681627,1000,0.00010770545945154869
ws,500,8,p,0.000223,IpsenMikhailov,0.0014891879274349842,1000,0.0011971440908106995
ws,500,8,p,0.000223,Jaccard,0.0008502122595804794,1000,0.0007160243568995515
ws,500,8,p,0.000223,LaplacianSpectralEUL,0.006035400892143498,1000,0.004498779229323472
ws,500,8,p,0.000223,LaplacianSpectralGJS,0.008357472425273285,1000,0.0073076893232738365
ws,500,8,p,0.000223,NetLSD,0.9750295090414939,1000,0.8764085111271012
ws,500,8,p,0.000223,NetSimile,10.856201507154088,1000,9.186568072376899
ws,500,8,p,0.000223,NonBacktrackingSpectral,0.31531106445068796,1000,0.2126392146565195
ws,500,8,p,0.000223,PolynomialDissimilarity,6.266315255222231e-06,1000,3.827529678408935e-06
ws,500,8,p,0.000223,PortraitDivergence,0.17942502000990007,1000,0.15935577226961095
ws,500,8,p,0.000223,QuantumJSD,0.0034745296679656286,1000,0.0022674907584932466
ws,500,8,p,0.000223,ResistancePerturbation,666.2276921701279,1000,519.5987858715182
ws,500,8,p,0.0002638,CommunicabilityJSD,0.00013659800888470968,1000,0.00013608425256645952
ws,500,8,p,0.0002638,DMeasure,0.13126415341223135,1000,0.08871533317193538
ws,500,8,p,0.0002638,DegreeDivergence,0.0010063084255321922,1000,0.0010719259287519014
ws,500,8,p,0.0002638,DeltaCon,5.798693516405638,1000,4.429106990881058
ws,500,8,p,0.0002638,DistributionalNBD,1.362493154127487,1000,1.3343115512287724
ws,500,8,p,0.0002638,Frobenius,2.3431814928591734,1000,1.3033552110654818
ws,500,8,p,0.0002638,GraphDiffusion,2.2542421742983616,1000,1.3628893529159127
ws,500,8,p,0.0002638,Hamming,1.1242036890535907e-05,1000,8.499523131985707e-06
ws,500,8,p,0.0002638,HammingIpsenMikhailov,0.00014611288677706486,1000,0.00011689940008303763
ws,500,8,p,0.0002638,IpsenMikhailov,0.001708796426820737,1000,0.0012788492801491284
ws,500,8,p,0.0002638,Jaccard,0.0011218095529993944,1000,0.0008477014990054498
ws,500,8,p,0.0002638,LaplacianSpectralEUL,0.00701740558073478,1000,0.004618594771011984
ws,500,8,p,0.0002638,LaplacianSpectralGJS,0.00953414433856652,1000,0.00742533299396147
ws,500,8,p,0.0002638,NetLSD,1.1364426818181692,1000,0.9505415368271964
ws,500,8,p,0.0002638,NetSimile,10.462501995171252,1000,8.903578833995564
ws,500,8,p,0.0002638,NonBacktrackingSpectral,0.3257206795990506,1000,0.21491272670188902
ws,500,8,p,0.0002638,PolynomialDissimilarity,6.721663873444149e-06,1000,3.3935159835931978e-06
ws,500,8,p,0.0002638,PortraitDivergence,0.2023320451359136,1000,0.16114490333227005
ws,500,8,p,0.0002638,QuantumJSD,0.004175453026007345,1000,0.0023185272332908124
ws,500,8,p,0.0002638,ResistancePerturbation,762.3926545747389,1000,502.70376645697155
ws,500,8,p,0.0003122,CommunicabilityJSD,0.00013813018322887492,1000,0.00013874824215942468
ws,500,8,p,0.0003122,DMeasure,0.13872135032418298,1000,0.08465985827811928
ws,500,8,p,0.0003122,DegreeDivergence,0.0010090661535118448,1000,0.0010733397351601417
ws,500,8,p,0.0003122,DeltaCon,5.928983992197605,1000,4.2364135635836995
ws,500,8,p,0.0003122,DistributionalNBD,1.3536862570668564,1000,1.309319373092685
ws,500,8,p,0.0003122,Frobenius,2.55598103119551,1000,1.1761798354989437
ws,500,8,p,0.0003122,GraphDiffusion,2.3646179499241042,1000,1.2070916445082651
ws,500,8,p,0.0003122,Hamming,1.2380671918329327e-05,1000,8.203694388069227e-06
ws,500,8,p,0.0003122,HammingIpsenMikhailov,0.0001520102686145759,1000,0.0001105526308528532
ws,500,8,p,0.0003122,IpsenMikhailov,0.0017934598543260676,1000,0.0011989829977320163
ws,500,8,p,0.0003122,Jaccard,0.0012354212660508684,1000,0.000818185672313303
ws,500,8,p,0.0003122,LaplacianSpectralEUL,0.007336279892298904,1000,0.004291247355459374
ws,500,8,p,0.0003122,LaplacianSpectralGJS,0.009845416987015916,1000,0.006879136799619068
ws,500,8,p,0.0003122,NetLSD,1.16359133494784,1000,0.9362914357447948
ws,500,8,p,0.0003122,NetSimile,10.656157216509621,1000,8.616823050409046
ws,500,8,p,0.0003122,NonBacktrackingSpectral,0.32424606032066017,1000,0.20505604523258142
ws,500,8,p,0.0003122,PolynomialDissimilarity,7.180846975391073e-06,1000,2.9098387692997514e-06
ws,500,8,p,0.0003122,PortraitDivergence,0.21406692576620853,1000,0.15888561365173398
ws,500,8,p,0.0003122,QuantumJSD,0.004566967520200094,1000,0.0021011889448312943
ws,500,8,p,0.0003122,ResistancePerturbation,835.1413440904666,1000,473.1060308873758
ws,500,8,p,0.00036930000000000003,CommunicabilityJSD,0.00016045112904555266,1000,0.00016650558580932824
ws,500,8,p,0.00036930000000000003,DMeasure,0.13983590825084696,1000,0.08340282171823372
ws,500,8,p,0.00036930000000000003,DegreeDivergence,0.0010538891480266627,1000,0.0011648259369468224
ws,500,8,p,0.00036930000000000003,DeltaCon,5.630489749400114,1000,4.052142654762223
ws,500,8,p,0.00036930000000000003,DistributionalNBD,1.2015414303495962,1000,1.2727405410874861
ws,500,8,p,0.00036930000000000003,Frobenius,2.844080475177196,1000,1.2158472870692238
ws,500,8,p,0.00036930000000000003,GraphDiffusion,2.282951669112123,1000,1.1793929246538648
ws,500,8,p,0.00036930000000000003,Hamming,1.4962769609872315e-05,1000,9.785485169217928e-06
ws,500,8,p,0.00036930000000000003,HammingIpsenMikhailov,0.00016907804442384055,1000,0.00012681833883348032
ws,500,8,p,0.00036930000000000003,IpsenMikhailov,0.0019755061637603843,1000,0.0013685441477947111
ws,500,8,p,0.00036930000000000003,Jaccard,0.0014928153762506801,1000,0.0009755800091352592
ws,500,8,p,0.00036930000000000003,LaplacianSpectralEUL,0.008158896189448994,1000,0.004777439232453875
ws,500,8,p,0.00036930000000000003,LaplacianSpectralGJS,0.010882736666784066,1000,0.0073925505768984625
ws,500,8,p,0.00036930000000000003,NetLSD,1.296829261423424,1000,1.0552336865150345
ws,500,8,p,0.00036930000000000003,NetSimile,9.917790456549168,1000,8.38990736490414
ws,500,8,p,0.00036930000000000003,NonBacktrackingSpectral,0.3253003260472597,1000,0.20248203734228692
ws,500,8,p,0.00036930000000000003,PolynomialDissimilarity,7.310112493236093e-06,1000,2.6101904992289466e-06
ws,500,8,p,0.00036930000000000003,PortraitDivergence,0.22383326305563214,1000,0.1632603865196025
ws,500,8,p,0.00036930000000000003,QuantumJSD,0.005047647565107656,1000,0.002146308700049441
ws,500,8,p,0.00036930000000000003,ResistancePerturbation,882.6201619327643,1000,469.1604395324736
ws,500,8,p,0.000437,CommunicabilityJSD,0.00018156434854070807,1000,0.00018266200589471247
ws,500,8,p,0.000437,DMeasure,0.14637848280715587,1000,0.08625898386384365
ws,500,8,p,0.000437,DegreeDivergence,0.001158337230721683,1000,0.0012560117939763931
ws,500,8,p,0.000437,DeltaCon,5.764620950364345,1000,4.0246773775519245
ws,500,8,p,0.000437,DistributionalNBD,1.2393504892132052,1000,1.2761879720969413
ws,500,8,p,0.000437,Frobenius,3.007698938371531,1000,1.2016202118039998
ws,500,8,p,0.000437,GraphDiffusion,2.2257366691785947,1000,1.1561208832250196
ws,500,8,p,0.000437,Hamming,1.6406960942894076e-05,1000,9.756843357239543e-06
ws,500,8,p,0.000437,HammingIpsenMikhailov,0.00018500588287756342,1000,0.0001362038064624901
ws,500,8,p,0.000437,IpsenMikhailov,0.0021631523893664863,1000,0.001456724327923981
ws,500,8,p,0.000437,Jaccard,0.0016368311216339753,1000,0.0009727057475236926
