ensemble,n,param_label,param_value,distance_label,d_mean,d_n,d_stdv
gnk,1073,n,1073,Jaccard,0.9972455693142543,378,0.0005691367811937996
gnk,1073,n,1073,IpsenMikhailov,0.025219381440430275,378,0.007521828359472289
gnk,1073,n,1073,HammingIpsenMikhailov,0.011325147380282358,378,0.0028260334163025787
gnk,1073,n,1073,Hamming,0.011128248959479567,378,0.00012947043913347935
gnk,1073,n,1073,GraphDiffusion,6.752108715067716,378,3.566332693950091
gnk,1073,n,1073,LaplacianSpectralEUL,0.03019600636045515,378,0.007051579534017219
gnk,1073,n,1073,DistributionalNBD,0.7339109704634149,378,0.31779247786706305
gnk,1073,n,1073,Frobenius,113.13665880694963,378,0.6578287763954361
gnp,1321,n,1321,DegreeDivergence,0.020780386562299455,312,0.0031230428925552545
gnp,1321,n,1321,DMeasure,0.0008407282148342829,312,0.0004654363960024787
gnp,1321,n,1321,CommunicabilityJSD,2.9479105210285257e-06,312,2.5222933401411017e-06
gnp,1321,n,1321,PortraitDivergence,0.020740503688043765,312,0.003126885219125896
gnp,1321,n,1321,PolynomialDissimilarity,0.0003211195689753582,312,3.734178276729642e-07
gnp,1321,n,1321,QuantumJSD,0.06506238827152915,312,0.001320549101972931
gnp,1321,n,1321,ResistancePerturbation,1.7024926191385243,312,0.03128754825329652
gnp,1321,n,1321,DeltaCon,25.683277351422287,312,0.6047249526709165
gnp,1321,n,1321,NonBacktrackingSpectral,1.7999561552384167,312,0.6427618500528032
gnp,1321,n,1321,DistributionalNBD,0.09629766133495499,312,0.019029150323634572
gnk,1321,n,1321,DegreeDivergence,0.004975561829041132,378,0.001549368383621865
gnk,1321,n,1321,DeltaCon,35.699649668569535,378,1.0501454809920976
gnk,1321,n,1321,PolynomialDissimilarity,7.200194039548886e-05,378,3.8117032868521756e-07
gnk,1321,n,1321,NonBacktrackingSpectral,0.27227180470834805,378,0.08600486169336026
gnk,1321,n,1321,NetSimile,5.631940411173266,378,1.5588456171039196
gnk,1321,n,1321,NetLSD,24.651013164774582,378,15.10643728903009
gnk,1321,n,1321,LaplacianSpectralGJS,0.02913474466985056,378,0.008165071315749731
gnk,1321,n,1321,LaplacianSpectralEUL,0.024985840226425426,378,0.006285967727874965
gnk,1321,n,1321,Jaccard,0.9977048653614186,378,0.0005303906289221069
gnk,1321,n,1321,IpsenMikhailov,0.021517467886289676,378,0.005951355861080254
gnk,1321,n,1321,HammingIpsenMikhailov,0.009273942472424536,378,0.0022962791418448744
gnk,1321,n,1321,Hamming,0.009053722361822286,378,9.583220808412475e-05
gnk,1321,n,1321,GraphDiffusion,6.681662792142212,378,4.149215130171821
gnk,1321,n,1321,Frobenius,125.64519717309345,378,0.6651163146941056
gnk,1321,n,1321,DistributionalNBD,0.6502302203053836,378,0.273079236416856
gnk,1321,n,1321,CommunicabilityJSD,0.0003228446783414559,378,0.0002781201143150813
gnk,1321,n,1321,DMeasure,0.020049640187590416,378,0.00847005947199266
gnk,1321,n,1321,PortraitDivergence,0.16750655200294806,378,0.014399308068779322
gnp,1321,n,1321,Frobenius,560.2560733701508,312,0.6504747324058309
gnp,1321,n,1321,GraphDiffusion,1.9175367479194028,312,1.872073399624264
gnp,1321,n,1321,Hamming,0.18001014467556975,312,0.0004179788960763202
gnp,1321,n,1321,HammingIpsenMikhailov,0.12746517836838658,312,0.00035509332662373794
gnp,1321,n,1321,IpsenMikhailov,0.016131867281120874,312,0.009416613276315355
gnp,1321,n,1321,Jaccard,0.9474276480247511,312,0.0005333391209194214
gnp,1321,n,1321,LaplacianSpectralEUL,0.00906535617737822,312,0.0017908388098083726
gnp,1321,n,1321,NetSimile,8.853263152944667,312,1.7333933880747872
gnp,1321,n,1321,NetLSD,0.05938142981841167,312,0.0430179483730673
gnp,1321,n,1321,LaplacianSpectralGJS,0.003977351092048849,312,0.0010339236545600507
gnk,1321,n,1321,ResistancePerturbation,434.909609850697,1,
gnk,1321,n,1321,QuantumJSD,0.193995230702398,378,0.001815124373096452
gnp,1625,n,1625,HammingIpsenMikhailov,0.12740967208679255,274,0.0002662034671223533
gnp,1625,n,1625,CommunicabilityJSD,1.810070245083879e-06,274,1.5586006491248149e-06
gnp,1625,n,1625,DMeasure,0.00047165506257172425,274,0.0003282495410135205
gnp,1625,n,1625,DegreeDivergence,0.01900673251895719,274,0.002559539413891326
gnp,1625,n,1625,DeltaCon,28.18105651501728,274,0.7887820755683439
gnp,1625,n,1625,DistributionalNBD,0.08073430387796562,274,0.016498932743386388
gnp,1625,n,1625,Frobenius,689.1786666534936,274,0.6031601023383265
gnp,1625,n,1625,NonBacktrackingSpectral,2.413883282169481,274,0.9356600461926251
gnp,1625,n,1625,NetSimile,8.851547468918788,274,1.6664751042981556
gnp,1625,n,1625,NetLSD,0.04880416011200904,274,0.033992135992198025
gnp,1625,n,1625,LaplacianSpectralGJS,0.0029689289054446732,274,0.0007947412203762508
gnp,1625,n,1625,GraphDiffusion,4.008438621126302,274,15.030733190988965
gnp,1625,n,1625,Jaccard,0.9473549003107763,274,0.0003998561574835427
gnp,1625,n,1625,IpsenMikhailov,0.016448984955936347,274,0.0061572942676112
gnp,1625,n,1625,Hamming,0.1799801428627985,274,0.00031504159794788365
gnp,1625,n,1625,LaplacianSpectralEUL,0.007072204206771967,274,0.0014656569794442471
gnp,1625,n,1625,PortraitDivergence,0.01899075413828248,274,0.0025577963436602593
gnk,1625,n,1625,GraphDiffusion,7.035410497389376,322,4.499780922508613
gnk,1625,n,1625,Jaccard,0.998143145464069,322,0.00040067826826055614
gnk,1625,n,1625,IpsenMikhailov,0.01922044363948638,322,0.005230605699394566
gnk,1625,n,1625,HammingIpsenMikhailov,0.0078506288010242,322,0.0020242355573548755
gnk,1625,n,1625,Hamming,0.007356137602788164,322,7.349823577021983e-05
gnp,1625,n,1625,ResistancePerturbation,1.5259665983427748,274,0.025299117631060408
gnk,1625,n,1625,Frobenius,139.3282611395384,322,0.6959339219758287
gnk,1625,n,1625,DistributionalNBD,0.5902376588653562,322,0.2439558579341147
gnk,1625,n,1625,DeltaCon,39.38188297583987,322,1.0211960815476262
gnk,1625,n,1625,DegreeDivergence,0.003929936022718662,322,0.001281097409843966
gnk,1625,n,1625,DMeasure,0.017256369749873518,322,0.0074779163702933795
gnk,1625,n,1625,CommunicabilityJSD,0.0002485863497042192,322,0.00021047223987226922
gnk,1625,n,1625,NetLSD,25.66142922425832,322,17.30030959783854
gnk,1625,n,1625,NetSimile,5.342974966118024,322,1.451137277281524
gnk,1625,n,1625,NonBacktrackingSpectral,0.28606536189068005,322,0.0923025368925393
gnk,1625,n,1625,PolynomialDissimilarity,5.2763698476183395e-05,322,2.635575458723983e-07
gnp,1625,n,1625,PolynomialDissimilarity,0.0002610325537190847,274,2.287843207105502e-07
gnk,1625,n,1625,PortraitDivergence,0.16069857939091495,322,0.010254822675937489
gnk,1625,n,1625,QuantumJSD,0.19412879862856025,322,0.001733074928377591
gnk,1625,n,1625,LaplacianSpectralEUL,0.021189881155824937,322,0.005340807752548985
gnk,1625,n,1625,LaplacianSpectralGJS,0.026241040777515136,322,0.007584753988409991
gnp,2000,n,2000,NetLSD,0.038807493074925994,274,0.02692638435945603
gnp,2000,n,2000,NetSimile,8.725958700372436,274,1.7492884231237398
gnp,2000,n,2000,NonBacktrackingSpectral,2.880986535546362,274,1.1841704490015912
gnp,2000,n,2000,PolynomialDissimilarity,0.0002120972744720299,274,1.425932135686183e-07
gnp,2000,n,2000,PortraitDivergence,0.017292463248025993,274,0.00228512380282774
gnp,2000,n,2000,CommunicabilityJSD,1.1645036719148524e-06,274,1.1209028961738339e-06
gnp,2000,n,2000,LaplacianSpectralEUL,0.005421176707636763,274,0.0013139624932538843
gnp,2000,n,2000,Jaccard,0.94736711515038,274,0.000344337211897985
gnp,2000,n,2000,IpsenMikhailov,0.014197753198584386,274,0.005388291352970045
gnp,2000,n,2000,Hamming,0.1799839397310595,274,0.00024183614322276554
gnp,2000,n,2000,GraphDiffusion,14.791869547260523,274,155.59454548298095
gnp,2000,n,2000,Frobenius,848.2779423477424,274,0.5698973000576877
gnp,2000,n,2000,DistributionalNBD,0.06879453819329055,274,0.015613470898238288
gnp,2000,n,2000,DeltaCon,30.58528207013092,274,0.7763356486433447
gnp,2000,n,2000,DegreeDivergence,0.01730051239729732,274,0.0022866940720473097
gnp,2000,n,2000,DMeasure,0.0002719645419431088,274,0.00013610206052389309
gnp,2000,n,2000,LaplacianSpectralGJS,0.0021632090216536564,274,0.0006610262102484502
gnp,2000,n,2000,HammingIpsenMikhailov,0.12737976344092652,274,0.00021358444001788084
gnk,2000,n,2000,Frobenius,154.704277351556,322,0.6349327848262105
gnp,2000,n,2000,QuantumJSD,4.2559839249340976e-07,264,2.886269029498054e-07
gnk,2000,n,2000,DistributionalNBD,0.5204004394927348,322,0.20414892893220898
gnk,2000,n,2000,DeltaCon,43.83295746717994,322,1.1061423970741047
gnk,2000,n,2000,DegreeDivergence,0.0031737756106436418,322,0.001021499230456647
gnk,2000,n,2000,DMeasure,0.017182026574349883,322,0.007406979094289841
gnk,2000,n,2000,CommunicabilityJSD,0.00025388395368903545,322,0.00021641839976508886
gnk,2000,n,2000,Hamming,0.005986447045178637,322,4.914700255834534e-05
gnk,2000,n,2000,HammingIpsenMikhailov,0.007068667856063114,322,0.0021278941473404185
gnk,2000,n,2000,IpsenMikhailov,0.017813290418432225,322,0.005085953129146411
gnk,2000,n,2000,Jaccard,0.9985055017538871,322,0.00030385261512108077
gnk,2000,n,2000,LaplacianSpectralEUL,0.018983905115119666,322,0.005411446863852771
gnk,2000,n,2000,LaplacianSpectralGJS,0.02462894318300972,322,0.006648676840782365
gnk,2000,n,2000,NetLSD,31.699255170910995,322,19.83306134204708
gnk,2000,n,2000,NetSimile,5.12895225582578,322,1.5661724685495992
gnk,2000,n,2000,NonBacktrackingSpectral,0.29189922236224713,322,0.09663728249011753
gnk,2000,n,2000,PolynomialDissimilarity,3.867622783849466e-05,322,1.587334846867419e-07
gnk,2000,n,2000,PortraitDivergence,0.1555633547464537,322,0.00927601026920581
gnk,2000,n,2000,QuantumJSD,0.19441654887700388,322,0.0014729549551719357
gnk,2000,n,2000,GraphDiffusion,8.230529388158269,322,5.012618086031411
gnp,2000,n,2000,ResistancePerturbation,1.368718200821508,274,0.021475380632266398
